11850,Ralph Wenz Field,Pinedale,United States,PWY,KPNA,"","",7102,"","",\N,airport
11851,Dutchess County Airport,Poughkeepsie,United States,POU,KPOU,"","",165,"","",\N,airport
11852,New Richmond Regional Airport,New Richmond,United States,\N,KRNH,"","",998,"","",\N,airport
11853,Russell Municipal Airport,Russell,United States,RSL,KRSL,"","",1862,"","",\N,airport
11854,Redwood Falls Municipal Airport,Redwood Falls,United States,RWF,KRWF,"","",1024,"","",\N,airport
11855,Salinas Municipal Airport,Salinas,United States,SNS,KSNS,"","",85,"","",\N,airport
11856,Sonora Municipal Airport,Sonora,United States,\N,KSOA,"","",2140,"","",\N,airport
11857,Saline County Regional Airport,Benton,United States,\N,KSUZ,"","",390,"","",\N,airport
11858,Tonopah Airport,Tonopah,United States,TPH,KTPH,"","",5430,"","",\N,airport
11859,Aurora State Airport,Aurora,United States,\N,KUAO,"","",200,"","",\N,airport
11860,Ukiah Municipal Airport,Ukiah,United States,UKI,KUKI,"","",614,"","",\N,airport
11861,University Oxford Airport,Oxford,United States,UOX,KUOX,"","",452,"","",\N,airport
11862,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS,"","",363,"","",\N,airport
11863,Miller Field,Valentine,United States,VTN,KVTN,"","",2596,"","",\N,airport
11864,Winnemucca Municipal Airport,Winnemucca,United States,WMC,KWMC,"","",4308,"","",\N,airport
11865,West Woodward Airport,Woodward,United States,WWR,KWWR,"","",2189,"","",\N,airport
11866,Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,\N,KXMR,"","",10,"","",\N,airport
11867,Homey (Area 51) Airport,Groom Lake,United States,\N,KXTA,"","",4462,"","",\N,airport
11868,Zanesville Municipal Airport,Zanesville,United States,ZZV,KZZV,"","",900,"","",\N,airport
11869,Gjadër Air Base,Gjadër,Albania,\N,LAGJ,"","",23,"","",\N,airport
11870,Kukës Airport,Kukës,Albania,\N,LAKU,"","",1120,"","",\N,airport
11871,Kuçovë Air Base,Kuçovë,Albania,\N,LAKV,"","",135,"","",\N,airport
11872,Vlorë Air Base,Vlorë,Albania,\N,LAVL,"","",3,"","",\N,airport
11873,Haskovo Malevo Airport,Haskovo,Bulgaria,\N,LBHS,"","",160,"","",\N,airport
11874,Gabrovnitsa Air Base,Gabrovnitsa,Bulgaria,\N,LBMG,"","",626,"","",\N,airport
11875,Graf Ignatievo Air Base,Graf Ignatievo,Bulgaria,\N,LBPG,"","",190,"","",\N,airport
11876,Dolna Mitropoliya Air Base,Dolna Mitropoliya,Bulgaria,\N,LBPL,"","",330,"","",\N,airport
11877,Balchik Air Base,Balchik,Bulgaria,\N,LBWB,"","",660,"","",\N,airport
11878,Cuatro Vientos Airport,Madrid,Spain,ECV,LECU,"","",2269,"","",\N,airport
11879,Castellón-Costa Azahar Airport,Castellón de la Plana,Spain,CDT,LEDS,"","",1145,"","",\N,airport
11880,Teruel Airport,Teruel,Spain,TEV,LETL,"","",3380,"","",\N,airport
11881,Blois-Le Breuil Airport,Blois/Le Breuil,France,\N,LFOQ,"","",398,"","",\N,airport
11882,Trento-Mattarello Airport,Trento (TN),Italy,\N,LIDT,"","",610,"","",\N,airport
11883,Alessandria Airport,Alessandria,Italy,\N,LILA,"","",299,"","",\N,airport
11884,Biella-Cerrione Airport,Biella (BI),Italy,\N,LILE,"","",920,"","",\N,airport
11885,Vercelli Airport,Vercelli,Italy,\N,LILI,"","",417,"","",\N,airport
11886,Casale Monferrato Airport,Casale Monferrato,Italy,\N,LILM,"","",377,"","",\N,airport
11887,Varese-Venegono Airport,Varese,Italy,\N,LILN,"","",1050,"","",\N,airport
11888,Novi Ligure Airport,Novi Ligure,Italy,\N,LIMR,"","",607,"","",\N,airport
11889,Sarzana-Luni Air Base,Sarzana (SP),Italy,QLP,LIQW,"","",45,"","",\N,airport
11890,Câmpia Turzii Air Base,Câmpia Turzii,Romania,\N,LRCT,"","",1083,"","",\N,airport
11891,Mărculeşti International Airport,Mărculeşti,Moldova,\N,LUBM,"","",312,"","",\N,airport
11892,Cahul International Airport,Cahul,Moldova,\N,LUCH,"","",652,"","",\N,airport
11893,Tiraspol Airport,Tiraspol,Moldova,\N,LUTR,"","",141,"","",\N,airport
11894,Batajnica Air Base,Batajnica,Serbia,BJY,LYBT,"","",265,"","",\N,airport
11895,Rubelsanto Airport,Rubelsanto,Guatemala,RUV,MGRB,"","",426,"","",\N,airport
11896,Coronel Enrique Soto Cano Air Base,Comayagua,Honduras,XPL,MHSC,"","",2061,"","",\N,airport
11897,Upala Airport,Upala,Costa Rica,UPL,MRUP,"","",184,"","",\N,airport
11898,San Nicolas De Bari Airport,San Nicolás,Cuba,QSN,MUNB,"","",49,"","",\N,airport
11899,San Julian Air Base,Pinar Del Rio,Cuba,SNJ,MUSJ,"","",98,"","",\N,airport
11900,King Salman Abdulaziz Airport,"",Saudi Arabia,DWD,OEDM,"","",3026,"","",\N,airport
11901,King Khaled Air Base,"",Saudi Arabia,KMX,OEKM,"","",6778,"","",\N,airport
11902,Riyadh Air Base,Riyadh,Saudi Arabia,XXN,OERY,"","",2082,"","",\N,airport
11903,Jam Airport,Kangan,Iran,KNR,OIBJ,"","",2173,"","",\N,airport
11904,Hamadan Air Base,Hamadan,Iran,\N,OIHS,"","",5609,"","",\N,airport
11905,Payam International Airport,Karaj,Iran,PYK,OIIP,"","",4170,"","",\N,airport
11906,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,XIJ,OKAJ,"","",409,"","",\N,airport
11907,Rayak Air Base,Rayak,Lebanon,\N,OLRA,"","",3018,"","",\N,airport
11908,Mirpur Khas Air Base,Mirpur Khas,Pakistan,\N,OPMK,"","",180,"","",\N,airport
11909,Minhas Air Base,Kamra,Pakistan,ATG,OPMS,"","",1023,"","",\N,airport
11910,Rafiqui Air Base,Shorkot,Pakistan,\N,OPRQ,"","",492,"","",\N,airport
11911,Faisal Air Base,Karachi,Pakistan,\N,OPSF,"","",29,"","",\N,airport
11912,Mushaf Air Base,Sargodha,Pakistan,SGI,OPSR,"","",614,"","",\N,airport
11913,Qayyarah West Airport,Qayyarah,Iraq,RQW,ORQW,"","",749,"","",\N,airport
11914,Al Sahra Army Air Field,Tikrit,Iraq,\N,ORSH,"","",451,"","",\N,airport
11915,Tall Afar Army Air Field,Tall Afar,Iraq,\N,ORTF,"","",996,"","",\N,airport
11916,Al Taji Army Air Field,Taji,Iraq,\N,ORTI,"","",121,"","",\N,airport
11917,Ubaydah Bin Al Jarrah Airport,Al Cut,Iraq,\N,ORUB,"","",68,"","",\N,airport
11918,Nenana Municipal Airport,Nenana,United States,ENN,PANN,"","",362,"","",\N,airport
11919,Wasilla Airport,Wasilla,United States,WWA,PAWS,"","",354,"","",\N,airport
11920,Gangshan Air Force Base,Gangshan,Taiwan,\N,RCAY,"","",34,"","",\N,airport
11921,Asahikawa Airfield,"",Japan,\N,RJCA,"","",377,"","",\N,airport
11922,Iwakuni Marine Corps Air Station,Iwakuni,Japan,IWK,RJOI,"","",7,"","",\N,airport
11923,Utsunomiya Airport,"",Japan,\N,RJTU,"","",334,"","",\N,airport
11924,Jungwon Air Base/Chungju Airport,"",South Korea,\N,RKTI,"","",281,"","",\N,airport
11925,Ie Jima Airport,Ie,Japan,IEJ,RORE,"","",246,"","",\N,airport
11926,Allah Valley Airport,Surallah,Philippines,AAV,RPMA,"","",659,"","",\N,airport
11927,Bislig Airport,"",Philippines,BPH,RPMF,"","",12,"","",\N,airport
11928,Mati National Airport,"",Philippines,MXI,RPMQ,"","",156,"","",\N,airport
11929,Presidente Néstor Kirchner Regionsl Airport,Villa Maria,Argentina,\N,SAOV,"","",670,"","",\N,airport
11930,Chafei Amsei Airport,Barretos,Brazil,BAT,SBBT,"","",1898,"","",\N,airport
11931,Base de Aviação de Taubaté Airport,Taubaté,Brazil,QHP,SBTA,"","",1908,"","",\N,airport
11932,Barriles Airport,Tocopilla,Chile,TOQ,SCBE,"","",3475,"","",\N,airport
11933,Schroeder's field,Cochrane,Chile,\N,SCHR,"","",0,"","",\N,airport
11934,Chañaral Airport,Chañaral,Chile,CNR,SCRA,"","",97,"","",\N,airport
11935,Panguilemo Airport,Talca,Chile,TLX,SCTL,"","",371,"","",\N,airport
11936,Victoria Airport,Victoria,Chile,ZIC,SCTO,"","",1148,"","",\N,airport
11937,Las Breas Airport,Taltal,Chile,TTC,SCTT,"","",2580,"","",\N,airport
11938,Gomez Nino Apiay Air Base,Apiay,Colombia,API,SKAP,"","",1207,"","",\N,airport
11939,Coveñas Airport,Coveñas,Colombia,CVE,SKCV,"","",31,"","",\N,airport
11940,German Olano Air Base,La Dorada,Colombia,PAL,SKPQ,"","",566,"","",\N,airport
11941,Paz De Ariporo Airport,Paz De Ariporo,Colombia,PZA,SKPZ,"","",900,"","",\N,airport
11942,Tunja Airport,Tunja,Colombia,\N,SKTJ,"","",8940,"","",\N,airport
11943,Tres Esquinas Air Base,Tres Esquinas,Colombia,TQS,SKTQ,"","",585,"","",\N,airport
11944,Marandúa Air Base,Marandúa,Colombia,\N,SKUA,"","",285,"","",\N,airport
11945,Juan Simons Vela Airport,Rioja,Peru,RIJ,SPJA,"","",2707,"","",\N,airport
11946,Shumba Airport,Jaén,Peru,JAE,SPJE,"","",2477,"","",\N,airport
11947,Metropolitano Airport,"",Venezuela,\N,SVMP,"","",574,"","",\N,airport
11948,Issyk-Kul International Airport,Tamchy,Kyrgyzstan,IKU,UAFL,"","",5425,"","",\N,airport
11949,Kant Air Base,Kant,Kyrgyzstan,\N,UAFW,"","",2549,"","",\N,airport
11950,Ayaguz Airport,Ayaguz,Kazakhstan,\N,UASA,"","",2119,"","",\N,airport
11951,Chelkar Airport,Chelkar,Kazakhstan,\N,UATR,"","",0,"","",\N,airport
11952,Kyzyl-Syr Airport,Kyzyl-Syr,Russia,\N,UENK,"","",331,"","",\N,airport
11953,Vilyuisk Airport,Vilyuisk,Russia,VYI,UENW,"","",361,"","",\N,airport
11954,Belaya Gora Airport,"",Russia,BGN,UESG,"","",118,"","",\N,airport
11955,Dzhermuk Airport,Dzhermuk,Armenia,\N,UGEJ,"","",0,"","",\N,airport
11956,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,Russia,\N,UHKG,"","",659,"","",\N,airport
11957,Maygatka Airport.,Sovetskaya Gavan,Russia,GVN,UHKM,"","",768,"","",\N,airport
11958,Omsukchan Airport,Omsukchan,Russia,\N,UHMF,"","",1732,"","",\N,airport
11959,Chaybukha Airport,Chaybukha,Russia,\N,UHMG,"","",207,"","",\N,airport
11960,Keperveem Airport,Keperveem,Russia,\N,UHMK,"","",623,"","",\N,airport
11961,Magadan-13 Airport,Magadan,Russia,\N,UHMT,"","",164,"","",\N,airport
11962,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,Russia,NLI,UHNN,"","",170,"","",\N,airport
11963,Palana Airport,Palana,Russia,\N,UHPL,"","",112,"","",\N,airport
11964,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,Russia,\N,UIBV,"","",1946,"","",\N,airport
11965,Gvardeyskoe Air Base,Sarabuz,Ukraine,\N,UKFG,"","",721,"","",\N,airport
11966,Saki Air Base,Saki,Ukraine,\N,UKFI,"","",36,"","",\N,airport
11967,Dzhankoy Airport,Dzhankoy,Ukraine,\N,UKFY,"","",75,"","",\N,airport
11968,Ozerne Air Base,Zhytomyr,Ukraine,\N,UKKO,"","",761,"","",\N,airport
11969,Severomorsk-1 Naval Air Base,Severomorsk,Russia,\N,ULAK,"","",239,"","",\N,airport
11970,Pushkin Airport,St. Petersburg,Russia,\N,ULLP,"","",230,"","",\N,airport
11971,Siversky Air Base,Siversky,Russia,\N,ULLS,"","",341,"","",\N,airport
11972,Staraya Russa Air Base,Staraya Russa,Russia,\N,ULNR,"","",52,"","",\N,airport
11973,Peski Airport,Petrozavodsk,Russia,\N,ULPP,"","",0,"","",\N,airport
11974,Baranavichi Air Base,Baranavichi,Belarus,\N,UMMA,"","",0,"","",\N,airport
11975,Babruisk Air Base,Babruisk,Belarus,\N,UMNB,"","",502,"","",\N,airport
11976,Severo-Eniseysk Airport,Severo-Eniseysk,Russia,\N,UNIS,"","",1706,"","",\N,airport
11977,Sharypovo Airport,Sharypovo,Russia,\N,UNKO,"","",1099,"","",\N,airport
11978,Omsk Severny Airport,Omsk,Russia,\N,UNOS,"","",0,"","",\N,airport
11979,Nagurskoye,Murmansk,Russia,\N,UODN,"","",59,"","",\N,airport
11980,Svetlogorsk Airport,Svetlogorsk,Russia,\N,UOIG,"","",394,"","",\N,airport
11981,Valek Airport,Valek,Russia,\N,UOOW,"","",108,"","",\N,airport
11982,Khanskaya Air Base,Maykop,Russia,\N,URKH,"","",600,"","",\N,airport
11983,Dudinka Airport,Dudinka,Russia,\N,UROD,"","",82,"","",\N,airport
11984,Volgodonsk Airport,"",Russia,VLK,URRY,"","",276,"","",\N,airport
11985,Tashkent East Airport,Tashkent,Uzbekistan,\N,UTTP,"","",1574,"","",\N,airport
11986,Myachkovo Airport,Moscow,Russia,\N,UUBM,"","",410,"","",\N,airport
11987,Tretyakovo Airport,Lukhovitsy,Russia,\N,UUMT,"","",515,"","",\N,airport
11988,Yermolino Airport,Balabanovo,Russia,\N,UUWE,"","",640,"","",\N,airport
11989,Inta Airport,Inta,Russia,INA,UUYI,"","",184,"","",\N,airport
11990,Izhma Airport,Izhma,Russia,\N,UUYV,"","",230,"","",\N,airport
11991,Borisoglebskoye Airport,Kazan,Russia,\N,UWKG,"","",213,"","",\N,airport
11992,Zhigansk Airport,Zhigansk,Russia,ZIX,UWKV,"","",292,"","",\N,airport
11993,Maksimovka Airport,Ufa,Russia,\N,UWUM,"","",325,"","",\N,airport
11994,Buguruslan Severny Airport,Buguruslan,Russia,\N,UWWB,"","",728,"","",\N,airport
11995,Bezymyanka Airfield,Samara,Russia,\N,UWWG,"","",135,"","",\N,airport
11996,Ratnagiri Airport,"",India,RTC,VARG,"","",305,"","",\N,airport
11997,Hingurakgoda Air Force Base,Polonnaruwa Town,Sri Lanka,HIM,VCCH,"","",170,"","",\N,airport
11998,Kazi Nazrul Islam Airport,Durgapur,India,RDP,VEDG,"","",300,"","",\N,airport
11999,Ambala Air Force Station,"",India,\N,VIAM,"","",909,"","",\N,airport
12000,Sirsa Air Force Station,"",India,\N,VISA,"","",650,"","",\N,airport
12001,Udhampur Air Force Station,"",India,\N,VIUX,"","",2066,"","",\N,airport
12002,Sri Sathya Sai Airport,Puttaparthi,India,PUT,VOPN,"","",1558,"","",\N,airport
12003,Meiktila Air Base,Meiktila,Burma,\N,VYML,"","",699,"","",\N,airport
12004,Changi Air Base (East),Singapore,Singapore,\N,WSAC,"","",22,"","",\N,airport
12005,Soltsy-2 Air Base,Soltsy,Russia,\N,XLLL,"","",266,"","",\N,airport
12006,Severomorsk-3 Naval Air Base,Severomorsk,Russia,\N,XLMV,"","",564,"","",\N,airport
12007,Fedotovo Naval Air Base,Kipelovo,Russia,\N,XLWF,"","",574,"","",\N,airport
12008,Lebyazhye Air Base,Kamyshin,Russia,\N,XRWL,"","",381,"","",\N,airport
12009,Smolensk North Airport,Smolensk,Russia,LNX,XUBS,"","",820,"","",\N,airport
12010,Rtishchevo Air Base,Rtishchevo,Russia,\N,XWPR,"","",673,"","",\N,airport
12011,Alpha Airport,Alpha,Australia,ABH,YAPH,"","",1255,"","",\N,airport
12012,Ararat Airport,"",Australia,ARY,YARA,"","",1008,"","",\N,airport
12013,Benalla Airport,"",Australia,BLN,YBLA,"","",569,"","",\N,airport
12014,Balranald Airport,"",Australia,BZD,YBRN,"","",210,"","",\N,airport
12015,Brewarrina Airport,"",Australia,BWQ,YBRW,"","",414,"","",\N,airport
12016,Cleve Airport,"",Australia,CVC,YCEE,"","",589,"","",\N,airport
12017,Corowa Airport,"",Australia,CWW,YCOR,"","",469,"","",\N,airport
12018,Corryong Airport,"",Australia,CYG,YCRG,"","",963,"","",\N,airport
12019,Cootamundra Airport,"",Australia,CMD,YCTM,"","",1110,"","",\N,airport
12020,Dirranbandi Airport,"",Australia,DRN,YDBI,"","",567,"","",\N,airport
12021,Deniliquin Airport,Deniliquin,Australia,DNQ,YDLQ,"","",316,"","",\N,airport
12022,Dysart Airport,"",Australia,DYA,YDYS,"","",670,"","",\N,airport
12023,Echuca Airport,"",Australia,ECH,YECH,"","",323,"","",\N,airport
12024,Forbes Airport,Forbes,Australia,FRB,YFBS,"","",760,"","",\N,airport
12025,Gunnedah Airport,"",Australia,GUH,YGDH,"","",863,"","",\N,airport
12026,Hay Airport,"",Australia,HXX,YHAY,"","",305,"","",\N,airport
12027,Hopetoun Airport,"",Australia,HTU,YHPN,"","",256,"","",\N,airport
12028,Kerang Airport,"",Australia,KRA,YKER,"","",254,"","",\N,airport
12029,Kempsey Airport,"",Australia,KPS,YKMP,"","",54,"","",\N,airport
12030,Kingaroy Airport,"",Australia,KGY,YKRY,"","",1492,"","",\N,airport
12031,Latrobe Valley Airport,Morwell,Australia,TGN,YLTV,"","",180,"","",\N,airport
12032,Mareeba Airport,"",Australia,MRG,YMBA,"","",1560,"","",\N,airport
12033,Ngukurr Airport,"",Australia,RPM,YNGU,"","",45,"","",\N,airport
12034,Narromine Airport,"",Australia,QRM,YNRM,"","",782,"","",\N,airport
12035,Port Pirie Airport,"",Australia,PPI,YPIR,"","",40,"","",\N,airport
12036,Smithton Airport,"",Australia,SIO,YSMI,"","",31,"","",\N,airport
12037,Snake Bay Airport,"",Australia,SNB,YSNB,"","",173,"","",\N,airport
12038,Stawell Airport,"",Australia,SWC,YSWL,"","",807,"","",\N,airport
12039,Tibooburra Airport,"",Australia,TYB,YTIB,"","",584,"","",\N,airport
12040,Tumut Airport,"",Australia,TUM,YTMU,"","",878,"","",\N,airport
12041,Wangaratta Airport,"",Australia,WGT,YWGT,"","",504,"","",\N,airport
12042,Warracknabeal Airport,"",Australia,WKB,YWKB,"","",397,"","",\N,airport
12043,Warren Airport,"",Australia,QRR,YWRN,"","",669,"","",\N,airport
12044,West Sale Airport,Sale,Australia,SXE,YWSL,"","",72,"","",\N,airport
12045,West Wyalong Airport,West Wyalong,Australia,WWY,YWWL,"","",859,"","",\N,airport
12046,Young Airport,"",Australia,NGA,YYNG,"","",1267,"","",\N,airport
12047,Guangzhou MR Air Base,Guanghua,China,LHK,ZHGH,"","",0,"","",\N,airport
12048,Shiyan Wudangshan Airport,Shiyan,China,WDS,ZHSY,"","",0,"","",\N,airport
12049,Sunchon Air Base,Sunchon,North Korea,\N,ZKSC,"","",141,"","",\N,airport
12050,Huatugou Airport,Mengnai,China,HTT,ZLHX,"","",2945,"","",\N,airport
12051,Baruun Urt Airport,"",Mongolia,UUN,ZMBU,"","",3205,"","",\N,airport
12052,Bengbu Airport,Bengbu,China,BFU,ZSBB,"","",100,"","",\N,airport
12053,Rugao Air Base,Rugao,China,RUG,ZSRG,"","",0,"","",\N,airport
12054,Wuhu Air Base,Wuhu,China,WHU,ZSWU,"","",0,"","",\N,airport
12055,Shanshan Airport,Shanshan,China,SXJ,ZWSS,"","",0,"","",\N,airport
12056,Yingkou Lanqi Airport,Yingkou,China,YKH,ZYYK,"","",0,"","",\N,airport
12057,Shenyang Dongta Airport,Shenyang,China,\N,ZYYY,"","",0,"","",\N,airport
12058,Bogorodskoye Airport,Bogorodskoe,Russia,BQG,UHNB,"","",0,"","",\N,airport
12059,Itapiranga Airport,Itapiranga,Brazil,\N,SSYT,"","",1247,"","",\N,airport
12069,Aguas Calientes Airport,Aguas Calientes,Peru,\N,SPAT,"","",9840,"","",\N,airport
12087,Rajiv Gandhi International Airport,Hyderabad,India,HYD,VOHS,"","",2024,"","",\N,airport
12090,Vancouver International Seaplane Base,Vancouver,Canada,\N,CAM9,"","",0,"","",\N,airport
12096,Bressaucourt Airport,Bressaucourt-Porrentruy,Switzerland,\N,LSZQ,"","",1866,"","",\N,airport
12104,Parakou Airport,Parakou,Benin,PKO,DBBP,"","",1266,"","",\N,airport
12106,Kandi Airport,Kandi,Benin,KDC,DBBK,"","",951,"","",\N,airport
12109,Sokodé Airport,Sokode,Togo,\N,DXSK,"","",1214,"","",\N,airport
12110,Sansanné-Mango Airport,Mango,Togo,\N,DXMG,"","",460,"","",\N,airport
12133,Arnbruck Airport,Arnbruck,Germany,\N,EDNB,"","",1716,"","",\N,airport
12163,Jacarepaguá - Roberto Marinho Airport,Rio de Janeiro,Brazil,\N,SBJR,"","",10,"","",\N,airport
12165,Hacaritama Airport,Aguachica,Colombia,\N,SKAG,"","",545,"","",\N,airport
12172,Hermannsburg Airport,Hermannsburg,Australia,HMG,YHMB,"","",593,"","",\N,airport
12182,Mount Davies Airport,Pipalyatjara,Australia,\N,YMDV,"","",0,"","",\N,airport
12183,Areyonga Airport,Areyonga,Australia,\N,YARN,"","",0,"","",\N,airport
12185,Tracy Municipal Airport,Tracy,United States,\N,KTCY,"","",193,"","",\N,airport
12217,Mount Allan Airport,Yuelamu,Australia,\N,YMNA,"","",0,"","",\N,airport
12218,Everard Park Airport,Mimili,Australia,\N,YEVP,"","",0,"","",\N,airport
12219,Warrabri Airport,Ali-Curung,Australia,\N,YWBI,-21,"",383,"","",\N,airport
12310,Krefeld-Egelsberg Airport,Krefeld,Germany,\N,EDLK,"","",141,"","",\N,airport
12311,Baidoa Airport,Baidoa,Somalia,BIB,HCMB,"","",1820,"","",\N,airport
12340,Ampilatwatja Airport,Ampilatwatja,Australia,\N,YAMJ,"","",0,"","",\N,airport
12360,Kings Creek Airport,Petermann,Australia,KCS,YKCS,"","",615,"","",\N,airport
12361,Harts Range Airport,Harts Range,Australia,\N,YHTS,"","",0,"","",\N,airport
12391,Elliott Airport,Elliott,Australia,\N,YELL,"","",0,"","",\N,airport
12392,Papunya Airport,Papunya,Australia,\N,YPAY,"","",620,"","",\N,airport
12444,Fregon Airport,Fregon,Australia,\N,YFRG,"","",528,"","",\N,airport
12445,Mount Liebig Airport,Mt Liebig,Australia,\N,YLBG,"","",0,"","",\N,airport
12469,Bolton Field,Columbus,United States,\N,KTZR,"","",905,"","",\N,airport
12470,Baltrum Airport,Baltrum,Germany,BMR,EDWZ,"","",7,"","",\N,airport
12528,Skagit Regional Airport,Skagit,United States,MVW,KBVS,"","",144,"","",\N,airport
12618,Goondiwindi Airport,Goondiwindi,Australia,GOO,YGDI,"","",714,"","",\N,airport
12619,Liman Airfield,Odesa,Ukraine,\N,UKOE,"","",0,"","",\N,airport
12640,Lognes Emerainville Airport,Lognes,France,\N,LFPL,"","",359,"","",\N,airport
12672,Marion County Brown Field,Jasper,United States,APT,KAPT,"","",641,"","",\N,airport
12673,Evergreen Regional Airport/Middleton Field,Evergreen,United States,\N,KGZH,"","",259,"","",\N,airport
12675,Pryor Field Regional Airport,Decatur,United States,DCU,KDCU,"","",592,"","",\N,airport
12676,Glasgow Municipal Airport,Glasgow,United States,GLW,KGLW,"","",716,"","",\N,airport
12796,Danielson Airport,Danielson,United States,\N,KLZD,"","",238,"","",\N,airport
12844,Docker River Airport,Docker River,Australia,DKV,YDVR,"","",589,"","",\N,airport
12856,Clearfield Lawrence Airport,Clearfield,United States,\N,KFIG,"","",1516,"","",\N,airport
12873,Jasper County Airport,Rensselaer,United States,RNZ,KRZL,"","",698,"","",\N,airport
12918,Ti Tree Airport,Ti Tree,Australia,\N,YTIT,"","",0,"","",\N,airport
12919,Sabetta International Airport,Sabetta,Russia,SBT,USDA,"","",46,"","",\N,airport
12921,Alxa Left Banner Bayanhot Airport,Alxa Left Banner,China,AXF,ZBAL,"","",4560,"","",\N,airport
12931,El Fuentero Airport,Svenborg,Denmark,\N,SVFT,"","",420,"","",\N,airport
12941,Sturgate Airfield,Eger,Hungary,\N,EGCS,"","",58,"","",\N,airport
12945,Simberi Airport,Simberi Island,Papua New Guinea,NIS,AYSE,"","",10,"","",\N,airport
12946,Bulolo Airport,Bulolo,Papua New Guinea,BUL,AYBU,"","",2240,"","",\N,airport
12948,Kintore Airport,Kintore,Australia,\N,YKNT,"","",0,"","",\N,airport
12950,Statesboro Bulloch County Airport,Statesboro,United States,TBR,KTBR,"","",187,"","",\N,airport
12951,Utopia Airport,Utopia,Australia,\N,YUTP,"","",0,"","",\N,airport
12957,Nyrripi Airport,Nyirripi,Australia,\N,YNRR,"","",0,"","",\N,airport
12958,Amata Airport,Amata,Australia,AMT,YAMT,"","",695,"","",\N,airport
12961,Glacier Country Heliport,Franz Josef,New Zealand,\N,NZGH,"","",457,"","",\N,airport
12979,Erldunda Airport,Erldunda,Australia,EDD,YERL,"","",0,"","",\N,airport
12980,Helisul I Heliport,Foz do Iguassu,Brazil,\N,SSHH,"","",732,"","",\N,airport
12984,Finke Airport,Finke,Australia,FIK,YFNE,"","",0,"","",\N,airport
12987,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,Brazil,JJG,SBJA,"","",120,"","",\N,airport
13004,Nypari Airport,Angatja Homeland,Australia,\N,YNYP,"","",0,"","",\N,airport
13006,Ihtiman Airfield,Ihtiman,Bulgaria,\N,LBHT,"","",2113,"","",\N,airport
13009,Vogtareuth Airport,Vogtareuth,Germany,\N,EDNV,"","",1535,"","",\N,airport
13011,[Duplicate] Illertissen see EDMI - ED-0425 location moved out-of-the way,Not Specified,New Zealand,\N,XXXX,"","",0,"","",\N,airport
13016,New Smyrna Beach Municipal Airport,New Smyrna Beach,United States,\N,KEVB,"","",10,"","",\N,airport
13018,Las Vegas Helicopters Heliport,Las vegas,United States,\N,NV03,"","",2133,"","",\N,airport
13019,Delta Camp Airport,Delta Camp,Botswana,\N,FBDT,"","",3140,"","",\N,airport
13020,Hwange (Town) Airport,Hwange,Zimbabwe,WKI,FVWT,"","",2500,"","",\N,airport
13022,Harbour (Public) Heliport,Vancouver,Canada,\N,CBC7,"","",2,"","",\N,airport
13023,Victoria Harbour (Camel Point) Heliport,Victoria,Canada,\N,CBF7,"","",15,"","",\N,airport
13032,Shushenskoye Airport,Shushenskoye,Russia,\N,UNAU,"","",0,"","",\N,airport
13066,Stockerau Airport,Stockerau,Austria,\N,LOAU,"","",686,"","",\N,airport
13069,Klaipėda Airport,Klaipeda,Lithuania,KLJ,EYKL,"","",59,"","",\N,airport
13072,Iowa County Airport,MINERAL POINT,United States,\N,KMRJ,"","",1171,"","",\N,airport
13074,West Bend Municipal Airport,WEST BEND,United States,ETB,KETB,"","",887,"","",\N,airport
13075,Gaylord Regional Airport,GAYLORD,United States,GLR,KGLR,"","",1328,"","",\N,airport
13077,Anderson Municipal Darlington Field,ANDERSON,United States,AID,KAID,"","",919,"","",\N,airport
13078,Cenej Airport,Novi Sad,Serbia,QND,LYNS,"","",266,"","",\N,airport
13079,Grundarfjörður Airport,Grundarfjordur,Iceland,GUU,BIGF,"","",17,"","",\N,airport
13080,Prairie Du Chien Municipal Airport,Prairie du Chien,United States,PCD,KPDC,"","",661,"","",\N,airport
13097,Cascade Heliport,Kobok,Indonesia,\N,WA98,"","",860,"","",\N,airport
13098,Air Orlando Heliport,Orlando,United States,\N,2FD7,"","",120,"","",\N,airport
13106,Tórshavn/Bodanes Heliport,Torshavn,Faroe Islands,\N,EKTB,"","",68,"","",\N,airport
13112,Otjiwarongo Airport,Otjiwarongo,Namibia,OTJ,FYOW,"","",4859,"","",\N,airport
13114,RAF Mona,Mona,United Kingdom,\N,EGOQ,"","",202,"","",\N,airport
13120,Rerik-Zweedorf Airport,Rerik,Germany,\N,EDCR,"","",30,"","",\N,airport
13121,Fazenda Vaticano Airport,Cruz,Brazil,\N,SSVV,"","",1050,"","",\N,airport
13123,Stanly County Airport,Albemarle,United States,\N,KVUJ,"","",609,"","",\N,airport
13124,Davidson County Airport,Lexington,United States,\N,KEXX,"","",733,"","",\N,airport
